City,Price(TL),Series,Model,Year,Kilometers,Color,EngineSize,EnginePower,VehicleTax(),NEW_Price_log,NEW_Kilometers_log,NEW_EngineSize_log,NEW_EnginePower_log,NEW_VehicleTax_log,NEW_District,NEW_DaysSinceListing,NEW_CarAge,NEW_NumOriginalParts,NEW_NumLocalPaintedParts,NEW_NumPaintedParts,NEW_NumChangedParts,NEW_NumUnknownParts,NEW_HasDamage,NEW_HasHighDamage,NEW_DamageCost,NEW_KmPerYear,NEW_AvgPricePerBrandSeries,NEW_AvgKmPerBrandSeries,NEW_DistrictAvgPrice,Brand_BMW,Brand_Fiat,Brand_Ford,Brand_Hyundai,Brand_Opel,Brand_Peugeot,Brand_Renault,Brand_Toyota,Brand_Volkswagen,GearType_Otomatik,GearType_Yarı Otomatik,FuelType_Dizel,FuelType_Elektrik,FuelType_Hibrit,FuelType_LPG & Benzin,BodyType_Hatchback/3,BodyType_Hatchback/5,BodyType_MPV,BodyType_Roadster,BodyType_Sedan,BodyType_Station wagon,DriveType_Arkadan İtiş,DriveType_Önden Çekiş,TradeInStatus_Takasa Uygun,TradeInStatus_Takasa Uygun Değil,SellerType_Galeriden,SellerType_Sahibinden,SellerType_Yetkili Bayiden,NEW_KmCategory_50-100K,NEW_KmCategory_100-150K,NEW_KmCategory_150-200K,NEW_KmCategory_200-300K,NEW_KmCategory_300K+
0.1902429836127331,1.3660481567451048,0.036918440384253154,1.0,2020.0,-1.5709932423451272,0.03786023733283104,-0.03251412541540489,1.166625003035537,0.10382876648181555,14.285514812209815,10.915106645867503,7.312553498102598,5.017279836814924,8.933004591578547,0.8645695987944999,9,5,0,0,2,0,11,1,0,0.01866335060224192,-0.713415722948603,0.8962859050837362,-1.160089125484756,0.14844696372491673,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
0.01902429836127331,0.6715521112669949,0.036918440384253154,1.0,2016.0,0.3461089186690826,0.13185157280090412,0.3772506085502779,0.05837169544813113,-0.16763932918384328,13.955273369904273,12.388398368982115,7.377133712833954,4.709530201312334,8.205764725234456,0.8645695987944999,9,9,0,0,1,0,12,-1,0,1.0861358849307625e-17,1.5969363918884003,0.8962859050837362,-1.160089125484756,0.5408694774431855,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
0.11489922772650217,6.381852929642566,0.44660011301563385,1.0,2022.0,-1.498454241658103,0.13185157280090412,1.6147401051266401,2.9121239624857007,1.5294522055431727,15.394489469099211,11.034905792929415,7.550135342488429,5.365976015021851,10.245053934794061,0.8645695987944999,9,3,13,0,0,0,0,-1,0,1.0861358849307625e-17,0.27302675304921864,2.529867696897219,0.7653017139876157,0.7482693609700493,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0.013750235449237145,0.2471378612525944,0.44660011301563385,1.0,2014.0,1.5378210728130508,0.3467696364663779,1.8933801242233044,1.166625003035537,0.3142927957057533,13.681980308196241,12.779875885354993,7.585281078639126,5.017279836814924,9.26992916338784,0.8645695987944999,9,11,8,2,2,1,0,-1,0,1.0861358849307625e-17,2.4665633115180583,1.2394722732478827,0.07338387269833993,1.3569252871238935,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True
0.1902429836127331,0.4246201839858892,0.036918440384253154,1.0,2014.0,0.09740377345642838,0.13185157280090412,-0.024318830736091236,0.14149069351718657,-0.16763932918384328,13.805461232211272,12.283038316285214,7.313886831633462,4.736198448394496,8.205764725234456,0.8645695987944999,9,11,7,4,1,1,0,-1,0,1.0861358849307625e-17,0.6624119409430955,0.8962859050837362,-1.160089125484756,-0.174843949352274,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
0.02674703333961198,1.1191162294639991,0.036918440384253154,1.0,2018.0,-0.5813540186864404,0.045771331700885286,-0.024318830736091236,0.14149069351718657,-0.11717232876387403,14.180154365996387,11.921725007667265,7.313886831633462,4.736198448394496,8.387084506069217,0.8645695987944999,9,7,11,0,1,1,0,-1,0,1.0861358849307625e-17,0.7889621270086056,0.8962859050837362,-1.160089125484756,0.8087573929350776,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
0.006215859860614052,0.03107242488162685,0.036918440384253154,1.0,2009.0,0.0766783446887072,0.03786023733283104,-0.47506003809834235,0.4739666857934083,-0.35259256698669766,13.507627138738266,12.273735966890268,7.237778191923443,4.836281906951478,6.901737206656574,0.11471086833678659,9,16,0,1,0,1,11,1,0,-0.006842182434057553,-0.1804924657918851,0.8962859050837362,-1.160089125484756,-0.37794062524967736,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0.01205500094179695,1.983377974947869,0.036918440384253154,1.0,2023.0,-1.8611492450932237,0.3467696364663779,-0.03251412541540489,1.166625003035537,0.2795620715156371,14.508658238524095,10.203629181337648,7.312553498102598,5.017279836814924,9.221577003902171,0.8645695987944999,9,2,0,1,0,0,12,0,0,-0.06953868176243037,-0.7393747354748613,0.8962859050837362,-1.160089125484756,-0.9360461067206122,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.05669617630438877,1.7673125385769015,0.036918440384253154,1.0,2021.0,-1.4466406697388,0.13185157280090412,-1.2536130326331396,0.14149069351718657,-0.14122734132668904,14.436087583323648,11.112462823634855,7.0909098220799835,4.736198448394496,8.304742269640771,0.8645695987944999,9,4,13,0,0,0,0,-1,0,1.0861358849307625e-17,-0.05405680478163797,0.8962859050837362,-1.160089125484756,-0.18227572344299386,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
0.11489922772650217,0.06965553851929962,0.44660011301563385,1.0,2007.0,0.7606174940235063,0.13185157280090412,1.8933801242233044,0.8895616761386854,-0.2490242996413212,13.541075028051122,12.54254845357358,7.585281078639126,4.948759890378168,7.81923445385907,0.8645695987944999,8,18,1,0,10,2,0,0,0,-0.06953868176243037,0.15416180095529838,2.529867696897219,0.7653017139876157,-0.45567417350689426,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
