City,Price(TL),Series,Model,Year,Kilometers,Color,EngineSize,EnginePower,VehicleTax(),NEW_Price_log,NEW_Kilometers_log,NEW_EngineSize_log,NEW_EnginePower_log,NEW_VehicleTax_log,NEW_District,NEW_DaysSinceListing,NEW_CarAge,NEW_NumOriginalParts,NEW_NumLocalPaintedParts,NEW_NumPaintedParts,NEW_NumChangedParts,NEW_NumUnknownParts,NEW_HasDamage,NEW_HasHighDamage,NEW_DamageCost,NEW_KmPerYear,NEW_AvgPricePerBrandSeries,NEW_AvgKmPerBrandSeries,NEW_DistrictAvgPrice,Brand_BMW,Brand_Fiat,Brand_Ford,Brand_Hyundai,Brand_Opel,Brand_Peugeot,Brand_Renault,Brand_Toyota,Brand_Volkswagen,GearType_Otomatik,GearType_Yarı Otomatik,FuelType_Dizel,FuelType_Elektrik,FuelType_Hibrit,FuelType_LPG & Benzin,BodyType_Hatchback/3,BodyType_Hatchback/5,BodyType_MPV,BodyType_Roadster,BodyType_Sedan,BodyType_Station wagon,DriveType_Arkadan İtiş,DriveType_Önden Çekiş,TradeInStatus_Takasa Uygun,TradeInStatus_Takasa Uygun Değil,SellerType_Galeriden,SellerType_Sahibinden,SellerType_Yetkili Bayiden,NEW_KmCategory_100-150K,NEW_KmCategory_150-200K,NEW_KmCategory_200-300K,NEW_KmCategory_300K+,NEW_KmCategory_50-100K
0.05669617630438877,1535000,0.036353362215106426,1.0,2017.0,244000.0,0.3467696364663779,1995.0,190.0,10613,14.24404159046902,12.404927602627597,7.59890045687141,5.25227342804663,9.26992916338784,0.8645695987944999,12,8,13,0,0,0,0,-1,0,,27111.11111111111,1229145.0725388601,208806.47150259066,708000.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0.00489734413260501,1500000,0.036353362215106426,1.0,2014.0,155000.0,0.13185157280090412,1995.0,184.0,10613,14.220976332738882,11.951186847493476,7.59890045687141,5.220355825078324,9.26992916338784,0.11471086833678659,12,11,13,0,0,0,0,-1,0,,12916.666666666666,1229145.0725388601,208806.47150259066,621954.0492610837,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False
0.009983047654925598,1125000,0.036353362215106426,1.0,2012.0,205000.0,0.3467696364663779,1598.0,136.0,2587,13.933294482509151,12.230770136157428,7.377133712833954,4.919980925828125,7.858640655620791,0.8645695987944999,12,13,12,1,0,0,0,-1,0,,14642.857142857143,1229145.0725388601,208806.47150259066,636281.25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0.1902429836127331,875900,0.036353362215106426,1.0,2014.0,299000.0,0.3467696364663779,1598.0,136.0,3661,13.683008349833369,12.608202196848836,7.377133712833954,4.919980925828125,8.205764725234456,0.8645695987944999,12,11,10,2,0,1,0,-1,0,,24916.666666666668,1229145.0725388601,208806.47150259066,773656.5217391305,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0.1902429836127331,2349000,0.44660011301563385,1.0,2024.0,6200.0,0.13185157280090412,1500.0,338.0,10112,14.66950068935403,8.732465848349879,7.313886831633462,5.82600010738045,9.221577003902171,0.8645695987944999,12,1,13,0,0,0,0,-1,0,,3100.0,1768735.7142857143,84628.57142857143,797681.0491803279,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.01544546995667734,535000,0.44660011301563385,1.0,2008.0,290000.0,0.3467696364663779,1900.0,88.0,2487,13.190023895035274,12.577639650232573,7.550135342488429,4.48863636973214,7.81923445385907,0.8645695987944999,12,17,3,0,7,3,0,-1,0,,16111.111111111111,932410.8333333334,168903.93333333332,848291.6666666666,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.03296289320022603,785000,0.036353362215106426,1.0,2008.0,310000.0,0.13185157280090412,1900.0,188.0,2487,13.573440270649085,12.644330802262578,7.550135342488429,5.241747015059643,7.81923445385907,0.8645695987944999,12,17,9,2,2,0,0,-1,0,,17222.222222222223,1229145.0725388601,208806.47150259066,710783.4210526316,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.007157656809191938,525000,0.036353362215106426,1.0,2005.0,300000.0,0.13185157280090412,1796.0,116.0,1612,13.171155446333852,12.611541086966115,7.493873886783559,4.762173934797756,7.385851078125209,0.8645695987944999,12,20,7,4,0,2,0,-1,0,,14285.714285714286,1229145.0725388601,208806.47150259066,415550.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0.1902429836127331,998000,0.44660011301563385,1.0,2016.0,114000.0,0.3467696364663779,1496.0,116.0,3661,13.813509557297108,11.643962499267984,7.311218384419629,4.762173934797756,8.205764725234456,0.8645695987944999,12,9,10,0,2,1,0,-1,0,,11400.0,932410.8333333334,168903.93333333332,1534517.3469387756,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0.0032021096251648143,205000,0.036353362215106426,1.0,1989.0,270000.0,0.13185157280090412,1596.0,100.0,993,12.230770136157428,12.506180941677357,7.3758821482150125,4.61512051684126,6.901737206656574,0.8645695987944999,12,36,13,0,0,0,0,-1,0,,7297.2972972972975,1229145.0725388601,208806.47150259066,205000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.1902429836127331,1250000,0.030702580523639104,1.0,2014.0,285000.0,0.3467696364663779,1995.0,218.0,10613,14.038654909278163,12.560247968016562,7.59890045687141,5.389071729816501,9.26992916338784,0.8645695987944999,12,11,9,1,3,0,0,-1,0,,23750.0,1755043.5582822086,224065.89570552149,671883.1168831169,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
0.1902429836127331,1235000,0.44660011301563385,1.0,2018.0,165000.0,0.09380297607835751,1496.0,116.0,4389,14.026582337760486,12.013706813470414,7.311218384419629,4.762173934797756,8.387084506069217,0.8645695987944999,12,7,11,1,0,1,0,-1,0,,20625.0,932410.8333333334,168903.93333333332,994462.7234042553,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
0.1902429836127331,5750000,0.030702580523639104,1.0,2024.0,6002.0,0.13185157280090412,1500.0,188.0,10112,15.564710586686562,8.700014623251842,7.313886831633462,5.241747015059643,9.221577003902171,0.8645695987944999,12,1,13,0,0,0,0,-1,0,,3001.0,1755043.5582822086,224065.89570552149,1534517.3469387756,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0.033904690148803915,1350000,0.030702580523639104,1.0,2011.0,289000.0,0.3467696364663779,1995.0,184.0,6314,14.115615891155079,12.574185427296195,7.59890045687141,5.220355825078324,8.750683034784592,0.8645695987944999,12,14,11,2,0,0,0,-1,0,,19266.666666666668,1755043.5582822086,224065.89570552149,507274.50980392157,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0.041250706347711434,630000,0.030702580523639104,1.0,1993.0,304000.0,0.09380297607835751,1991.0,150.0,2487,13.353476685668044,12.624786269856633,7.596894438144544,5.017279836814924,7.81923445385907,0.8645695987944999,12,32,0,0,13,0,0,-1,0,,9212.121212121212,1755043.5582822086,224065.89570552149,588777.8571428572,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0.008664531926916557,890750,0.030702580523639104,1.0,2004.0,380000.0,0.1493689960444528,2497.0,177.0,3766,13.699820206116906,12.847929163278053,7.823245690685523,5.181783550292085,8.23403420769204,0.11471086833678659,12,21,13,0,0,0,0,-1,0,,17272.727272727272,1755043.5582822086,224065.89570552149,621954.0492610837,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0.1902429836127331,1175000,0.036353362215106426,1.0,2013.0,330000.0,0.3467696364663779,1995.0,184.0,6314,13.976779556623864,12.706850963741102,7.59890045687141,5.220355825078324,8.750683034784592,0.020719532868713506,12,12,13,0,0,0,0,-1,0,,25384.615384615383,1229145.0725388601,208806.47150259066,1225557.2727272727,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False
0.1902429836127331,1532900,0.036353362215106426,1.0,2015.0,128000.0,0.045771331700885286,1500.0,163.0,3661,14.24267257651226,11.759793355371237,7.313886831633462,5.099866427824199,8.205764725234456,0.020719532868713506,12,10,8,1,4,0,0,-1,0,,11636.363636363636,1229145.0725388601,208806.47150259066,1225557.2727272727,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0.006027500470898475,450000,0.036353362215106426,1.0,1997.0,310000.0,0.028253908457336597,1796.0,140.0,1612,13.017005083966255,12.644330802262578,7.493873886783559,4.948759890378168,7.385851078125209,0.11471086833678659,12,28,2,0,8,3,0,-1,0,,10689.655172413793,1229145.0725388601,208806.47150259066,621954.0492610837,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
0.03465812770766623,850000,0.030702580523639104,1.0,2010.0,399000.0,0.1493689960444528,1995.0,177.0,6314,13.652992804936396,12.896719202134523,7.59890045687141,5.181783550292085,8.750683034784592,0.8645695987944999,12,15,13,0,0,0,0,-1,0,,24937.5,1755043.5582822086,224065.89570552149,881305.8705882353,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False
0.033904690148803915,930000,0.036353362215106426,1.0,2011.0,151000.0,0.3467696364663779,1596.0,116.0,2587,13.742940940397677,11.92504173829169,7.3758821482150125,4.762173934797756,7.858640655620791,0.8645695987944999,12,14,13,0,0,0,0,-1,0,,10066.666666666666,1229145.0725388601,208806.47150259066,625326.1904761905,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False
